id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:2022/S 197-558603:award-1,558603-2022,,exclus: autoritate non-spital
ot:2022/S 197-558603:award-2,558603-2022,,exclus: autoritate non-spital
ot:SCN1119598:award-1,SCN1119598,,exclus: autoritate non-spital
ot:SCN1119598:award-2,SCN1119598,,exclus: autoritate non-spital
ot:SCN1119598:award-3,SCN1119598,,exclus: autoritate non-spital
47286-2023,47286-2023,,exclus: autoritate non-spital
47442-2023,47442-2023,,exclus: autoritate non-spital
47475-2023,47475-2023,,exclus: autoritate non-spital
47680-2023,47680-2023,,exclus: autoritate non-spital
ot:SCN1117165:award-1,SCN1117165,,exclus: autoritate non-spital
ot:SCN1112465:award-1,SCN1112465,,exclus: autoritate non-spital
ot:SCN1119704:award-1,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119704:award-2,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119704:award-3,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119704:award-4,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119704:award-5,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119704:award-6,SCN1119704,,exclus: autoritate non-spital
ot:SCN1119720:award-1,SCN1119720,,exclus: autoritate non-spital
ot:SCN1119720:award-2,SCN1119720,,exclus: autoritate non-spital
ot:SCN1119751:award-1,SCN1119751,,exclus: autoritate non-spital
ot:SCN1119764:award-1,SCN1119764,,exclus: autoritate non-spital
ot:CN1051518:award-1,CN1051518,,exclus: autoritate non-spital
ot:CN1051518:award-2,CN1051518,,exclus: autoritate non-spital
ot:CN1051518:award-3,CN1051518,,exclus: autoritate non-spital
ot:CN1051518:award-4,CN1051518,,exclus: autoritate non-spital
ot:CN1051518:award-5,CN1051518,,exclus: autoritate non-spital
58425-2023,58425-2023,,exclus: autoritate non-spital
59509-2023,59509-2023,,exclus: autoritate non-spital
60495-2023,60495-2023,,exclus: autoritate non-spital
65856-2023,65856-2023,,exclus: autoritate non-spital
72175-2023,72175-2023,,exclus: autoritate non-spital
72434-2023,72434-2023,,exclus: autoritate non-spital
72798-2023,72798-2023,,exclus: autoritate non-spital
73320-2023,73320-2023,,exclus: autoritate non-spital
ot:SCN1115818:award-1,SCN1115818,,exclus: autoritate non-spital
76821-2023,76821-2023,,exclus: autoritate non-spital
ot:2023/S 010-021846:award-1,21846-2023,,exclus: autoritate non-spital
ot:2023/S 010-021846:award-2,21846-2023,,exclus: autoritate non-spital
77075-2023,77075-2023,,exclus: autoritate non-spital
77369-2023,77369-2023,,exclus: autoritate non-spital
78567-2023,78567-2023,,exclus: autoritate non-spital
79750-2023,79750-2023,,exclus: autoritate non-spital
ot:2023/S 027-079750:award-1,79750-2023,,exclus: autoritate non-spital
ot:2023/S 027-079750:award-2,79750-2023,,exclus: autoritate non-spital
ot:2023/S 027-079750:award-3,79750-2023,,exclus: autoritate non-spital
ot:2023/S 027-079568:award-1,79568-2023,,exclus: autoritate non-spital
ot:2023/S 027-079568:award-2,79568-2023,,exclus: autoritate non-spital
ot:2023/S 027-079568:award-3,79568-2023,,exclus: autoritate non-spital
ot:2023/S 027-079568:award-4,79568-2023,,exclus: autoritate non-spital
ot:CAN1097383:award-1,CAN1097383,,exclus: autoritate non-spital
82380-2023,82380-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-2,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-3,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-4,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-5,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-6,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-7,148984-2023,,exclus: autoritate non-spital
ot:2023/S 050-148984:award-1,148984-2023,,exclus: autoritate non-spital
148984-2023,148984-2023,,exclus: autoritate non-spital
86698-2023,86698-2023,,exclus: autoritate non-spital
ot:SCN1115225:award-1,SCN1115225,,exclus: unitate militara fara profil de spital
ot:SCN1115225:award-2,SCN1115225,,exclus: unitate militara fara profil de spital
ot:SCN1115225:award-3,SCN1115225,,exclus: unitate militara fara profil de spital
ot:SCN1115225:award-4,SCN1115225,,exclus: unitate militara fara profil de spital
91139-2023,91139-2023,,exclus: autoritate non-spital
ot:2022/S 209-594073:award-1,594073-2022,,exclus: autoritate non-spital
ot:2022/S 209-594073:award-2,594073-2022,,exclus: autoritate non-spital
ot:2022/S 209-594073:award-3,594073-2022,,exclus: autoritate non-spital
95217-2023,95217-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-1,97510-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-2,97510-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-4,97510-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-5,97510-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-6,97510-2023,,exclus: autoritate non-spital
ot:2023/S 033-097510:award-3,97510-2023,,exclus: autoritate non-spital
ot:2022/S 248-716200:award-1,716200-2022,,exclus: autoritate non-spital
ot:SCN1120562:award-1,SCN1120562,,exclus: autoritate non-spital
ot:SCN1120562:award-2,SCN1120562,,exclus: autoritate non-spital
ot:SCN1120562:award-3,SCN1120562,,exclus: autoritate non-spital
ot:SCN1120562:award-4,SCN1120562,,exclus: autoritate non-spital
ot:SCN1120562:award-5,SCN1120562,,exclus: autoritate non-spital
ot:SCN1120567:award-1,SCN1120567,,exclus: autoritate non-spital
ot:SCN1120567:award-2,SCN1120567,,exclus: autoritate non-spital
ot:SCN1120567:award-3,SCN1120567,,exclus: autoritate non-spital
ot:SCN1120579:award-1,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-10,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-11,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-2,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-3,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-4,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-5,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-6,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-7,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-8,SCN1120579,,exclus: autoritate non-spital
ot:SCN1120579:award-9,SCN1120579,,exclus: autoritate non-spital
102219-2023,102219-2023,,exclus: procedura anulata / fara castigator (XML TED)
104301-2023,104301-2023,,exclus: procedura anulata / fara castigator (XML TED)
98405-2023,98405-2023,,exclus: autoritate non-spital
ot:CN1052117:award-1,CN1052117,,exclus: institut de cercetare / fara paturi de spital
ot:CN1052165:award-1,CN1052165,,exclus: institut de cercetare / fara paturi de spital
ot:CN1052165:award-2,CN1052165,,exclus: institut de cercetare / fara paturi de spital
ot:SCN1115055:award-1,SCN1115055,,exclus: autoritate non-spital
105948-2023,105948-2023,,exclus: autoritate non-spital
106405-2023,106405-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-1,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-2,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-3,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-4,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-5,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-6,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-8,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-9,149195-2023,,exclus: autoritate non-spital
ot:2023/S 050-149195:award-7,149195-2023,,exclus: autoritate non-spital
149195-2023,149195-2023,,exclus: autoritate non-spital
ot:CN1047195:award-1,CN1047195,,exclus: autoritate non-spital
108915-2023,108915-2023,,exclus: autoritate non-spital
109455-2023,109455-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 037-109723:award-1,109723-2023,,exclus: autoritate non-spital
ot:2023/S 037-109723:award-2,109723-2023,,exclus: autoritate non-spital
ot:2023/S 037-109723:award-3,109723-2023,,exclus: autoritate non-spital
ot:2023/S 037-109723:award-4,109723-2023,,exclus: autoritate non-spital
ot:SCN1120896:award-1,SCN1120896,,exclus: autoritate non-spital
113947-2023,113947-2023,,exclus: autoritate non-spital
114031-2023,114031-2023,,exclus: autoritate non-spital
114715-2023,114715-2023,,exclus: autoritate non-spital
114811-2023,114811-2023,,exclus: procedura anulata / fara castigator (XML TED)
115867-2023,115867-2023,,exclus: autoritate non-spital
117317-2023,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-1,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-10,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-11,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-12,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-13,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-14,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-15,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-16,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-17,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-18,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-19,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-2,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-20,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-21,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-22,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-3,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-4,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-5,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-6,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-7,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-8,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:2023/S 040-117317:award-9,117317-2023,,exclus: procedura anulata / fara castigator (XML TED)
118980-2023,118980-2023,,exclus: autoritate non-spital
ot:SCN1115533:award-1,SCN1115533,,exclus: autoritate non-spital
ot:SCN1115823:award-1,SCN1115823,,exclus: unitate militara fara profil de spital
ot:SCN1115823:award-2,SCN1115823,,exclus: unitate militara fara profil de spital
121344-2023,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-1,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-10,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-11,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-12,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-13,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-14,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-15,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-16,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-17,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-18,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-19,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-2,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-20,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-21,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-22,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-23,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-24,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-25,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-26,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-27,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-28,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-29,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-3,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-30,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-4,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-5,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-6,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-7,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-8,121344-2023,,exclus: autoritate non-spital
ot:2023/S 041-121344:award-9,121344-2023,,exclus: autoritate non-spital
122084-2023,122084-2023,,exclus: autoritate non-spital
ot:2022/S 199-561914:award-1,561914-2022,,exclus: autoritate non-spital
122827-2023,122827-2023,,exclus: autoritate non-spital
122990-2023,122990-2023,,exclus: autoritate non-spital
124962-2023,124962-2023,,exclus: procedura anulata / fara castigator (XML TED)
ot:SCN1121112:award-1,SCN1121112,,exclus: autoritate non-spital
ot:SCN1121112:award-2,SCN1121112,,exclus: autoritate non-spital
ot:SCN1121112:award-3,SCN1121112,,exclus: autoritate non-spital
127099-2023,127099-2023,,exclus: autoritate non-spital
ot:CN1047628:award-1,CN1047628,,exclus: autoritate non-spital
ot:CN1048842:award-1,CN1048842,,exclus: autoritate non-spital
ot:CN1052544:award-1,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-10,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-11,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-12,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-13,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-14,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-15,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-16,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-17,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-18,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-19,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-2,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-20,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-21,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-22,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-23,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-24,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-25,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-26,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-27,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-28,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-29,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-3,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-30,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-31,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-32,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-33,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-34,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-35,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-36,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-37,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-38,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-39,CN1052544,,exclus: autoritate non-spital
ot:CN1052544:award-4,CN1052544,,exclus: autoritate non-spital
